,Unnamed: 0,location,location-url,area,area-url,category,content,content-url,content-img,tableData,openHourData,priceData,facilityInfo,covidInfo
703,703,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,구니다치・다치가와 주변,https://www.gotokyo.org/kr/destinations/outlying-area/kunitachi-tachikawa-and-around/index.html,아트・박물관,무사시노 미술대학 미술관 및 도서관,https://www.gotokyo.org/kr/spot/1040/index.html,https://www.gotokyo.org/en/spot/1040/images/1040_0017_3_670x450.jpg,[],"['12：00～20：00\n월요일화요일목요일금요일\n10：00～17：00\n토요일일요일공휴일', '휴무일: 수요일']","요금
무료","['화장실시설전면 금연', '자동문 입구휠체어용 경사로 있음엘리베이터다기능 화장실(누구나 사용 가능)']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음']"
704,704,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,구니다치・다치가와 주변,https://www.gotokyo.org/kr/destinations/outlying-area/kunitachi-tachikawa-and-around/index.html,아트・박물관,고다이라시 후레아이 하수도관,https://www.gotokyo.org/kr/spot/978/index.html,https://www.gotokyo.org/en/spot/978/images/5972_1_670x450.jpg,[],"['10：00～16：00\n화요일수요일목요일금요일토요일일요일공휴일', '휴무일: 월요일연말연시정기휴일이 공휴일인 경우는 다음날 휴무']","요금
무료","['화장실시설전면 금연주차장', '일본어영어', '자동문 입구휠체어용 경사로 있음휠체어용 리프트 있음휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)기저귀 교환대 있음']",['입장 제한이 있는 경우 있음']
705,705,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,구니다치・다치가와 주변,https://www.gotokyo.org/kr/destinations/outlying-area/kunitachi-tachikawa-and-around/index.html,아트・박물관,구니타치 향토문화관,https://www.gotokyo.org/kr/spot/775/index.html,https://www.gotokyo.org/en/spot/775/images/4539_1_670x450.jpg,[],"['9：00～17：00\n월요일화요일수요일목요일금요일토요일일요일공휴일\n※영업 종료시간 30분 전까지 입장 가능', '휴무일:\n*2번째, 4번째 목요일']",,"['화장실시설전면 금연주차장인터넷 접속 가능', '장애인용(휠체어 사양)주차장 있음자동문 입구플로어 손잡이 있음(가동식 포함)휠체어용 경사로 있음엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)기저귀 교환대 있음휠체어 렌탈 서비스']","['도쿄도 감염 방지 철저 선언 스티커 등록 시설', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://kuzaidan.or.jp/province/news/2021raikan/']"
706,706,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,구니다치・다치가와 주변,https://www.gotokyo.org/kr/destinations/outlying-area/kunitachi-tachikawa-and-around/index.html,아트・박물관,,https://www.gotokyo.org/kr/spot/989/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,[],"['10：00～16：00\n월요일수요일목요일금요일토요일일요일공휴일', '휴무일: 화요일연말연시정기휴일이 공휴일인 경우는 다음날 휴무']","요금
일반요금:300엔
현금","['화장실시설', '일본어영어', '자동문 입구휠체어용 경사로 있음다기능 화장실(누구나 사용 가능)휠체어 렌탈 서비스필담 가능']",[]
707,707,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,다마,https://www.gotokyo.org/kr/destinations/outlying-area/tama/index.html,아트・박물관,다마 미술대학 미술관,https://www.gotokyo.org/kr/spot/974/index.html,https://www.gotokyo.org/en/spot/974/images/974_0565_1_670x450.jpg,[],"['10：00～17：00\n월요일수요일목요일금요일토요일일요일공휴일\n※계절, 시기에 따라 다름\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 화요일연말연시\n※ 전시 교체 기간']","요금
일반요금:300엔","['화장실시설', '일본어영어', '자동문 입구휠체어용 리프트 있음엘리베이터휠체어 렌탈 서비스']","['입장 제한이 있는 경우 있음', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://museum.tamabi.ac.jp/exhibition/current.html']"
708,708,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,다마,https://www.gotokyo.org/kr/destinations/outlying-area/tama/index.html,아트・박물관,구 다마 성적 기념관,https://www.gotokyo.org/kr/spot/939/index.html,https://www.gotokyo.org/en/spot/939/images/939_0551_1_670x450.jpg,[],"['10：00～16：00\n화요일목요일금요일토요일일요일공휴일', '휴무일: 월요일수요일연말연시정기휴일이 공휴일인 경우는 다음날 휴무\n*계절, 시기에 따라 변동 있음']","요금
무료","['화장실시설식사 시설전면 금연', '일본어', '일본어', '장애인용(휠체어 사양)주차장 있음휠체어 렌탈 서비스필담 가능']","['입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설']"
709,709,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,마치다,https://www.gotokyo.org/kr/destinations/outlying-area/machida/index.html,느긋하게・쉬어가기,마치다 달리아원,https://www.gotokyo.org/kr/spot/405/index.html,https://www.gotokyo.org/en/spot/405/images/5223_1_670x450.jpg,[],"['9：30～16：30\n월요일화요일수요일목요일금요일토요일일요일공휴일\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 연중무휴\n※ 개장 기간 동안만 무휴\n※ 개장 기간 7월 1일~11월 3일']","요금
일반요금:550엔
현금","['화장실시설흡연소주차장', '장애인용(휠체어 사양)주차장 있음다기능 화장실(누구나 사용 가능)']",[]
710,710,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,마치다,https://www.gotokyo.org/kr/destinations/outlying-area/machida/index.html,느긋하게・쉬어가기,,https://www.gotokyo.org/kr/spot/1127/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,,,,,
711,711,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,마치다,https://www.gotokyo.org/kr/destinations/outlying-area/machida/index.html,공원・정원,,https://www.gotokyo.org/kr/spot/1128/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,,,,,
712,712,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,마치다,https://www.gotokyo.org/kr/destinations/outlying-area/machida/index.html,공원・정원,,https://www.gotokyo.org/kr/spot/1129/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,,,,,
713,713,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,마치다,https://www.gotokyo.org/kr/destinations/outlying-area/machida/index.html,공원・정원,구 시라스 저택 부아이소,https://www.gotokyo.org/kr/spot/600/index.html,https://www.gotokyo.org/kr/spot/600/images/600_0716_3_670x450_1.jpg,,,,,
714,714,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,마치다,https://www.gotokyo.org/kr/destinations/outlying-area/machida/index.html,공원・정원,오야마다이리 공원,https://www.gotokyo.org/kr/spot/1109/index.html,https://www.gotokyo.org/en/spot/1109/images/1109_0055_4_670x450.jpg,,,,,
715,715,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,마치다,https://www.gotokyo.org/kr/destinations/outlying-area/machida/index.html,공원・정원,마치다 달리아원,https://www.gotokyo.org/kr/spot/405/index.html,https://www.gotokyo.org/en/spot/405/images/5223_1_670x450.jpg,,,,,
716,716,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,마치다,https://www.gotokyo.org/kr/destinations/outlying-area/machida/index.html,관광안내소,거리안내소 마치다 투어리스트 갤러리,https://www.gotokyo.org/kr/spot/1052/index.html,https://www.gotokyo.org/kr/spot/1052/images/4937_1_670x450.jpg,,,,,
717,717,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,니시도쿄,https://www.gotokyo.org/kr/destinations/outlying-area/nishi-tokyo/index.html,공원・정원,기요세 시립 기요세카나야마 녹지공원,https://www.gotokyo.org/kr/spot/1272/index.html,https://www.gotokyo.org/en/spot/1272/images/5121_1_670x450.jpg,,,,,
718,718,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,니시도쿄,https://www.gotokyo.org/kr/destinations/outlying-area/nishi-tokyo/index.html,공원・정원,기타야마 공원,https://www.gotokyo.org/kr/spot/877/index.html,https://www.gotokyo.org/kr/spot/877/images/877_0524_4_670x450.jpg,,,,,
719,719,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,니시도쿄,https://www.gotokyo.org/kr/destinations/outlying-area/nishi-tokyo/index.html,공원・정원,기요세 여울공원,https://www.gotokyo.org/kr/spot/1190/index.html,https://www.gotokyo.org/en/spot/1190/images/1190_0881_1_670x450.jpg,,,,,
720,720,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,니시도쿄,https://www.gotokyo.org/kr/destinations/outlying-area/nishi-tokyo/index.html,공원・정원,히가시무라야마 중앙공원,https://www.gotokyo.org/kr/spot/1116/index.html,https://www.gotokyo.org/en/spot/1116/images/1116_0062_1_670x450.jpg,,,,,
721,721,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,니시도쿄,https://www.gotokyo.org/kr/destinations/outlying-area/nishi-tokyo/index.html,공원・정원,사야마 공원,https://www.gotokyo.org/kr/spot/1087/index.html,https://www.gotokyo.org/en/spot/1087/images/1087_0040_1_670x450.jpg,,,,,
722,722,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,니시도쿄,https://www.gotokyo.org/kr/destinations/outlying-area/nishi-tokyo/index.html,공원・정원,도립 로쿠센 공원,https://www.gotokyo.org/kr/spot/387/index.html,https://www.gotokyo.org/kr/spot/387/images/387_0663_1_670x450.jpg,,,,,
723,723,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,니시도쿄,https://www.gotokyo.org/kr/destinations/outlying-area/nishi-tokyo/index.html,사찰・신사,다나시 신사,https://www.gotokyo.org/kr/spot/504/index.html,https://www.gotokyo.org/kr/spot/504/images/504_0357_14_670x450_1.jpg,,,,,
724,724,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,니시도쿄,https://www.gotokyo.org/kr/destinations/outlying-area/nishi-tokyo/index.html,사찰・신사,히가시후시미이나리 신사,https://www.gotokyo.org/kr/spot/1258/index.html,https://www.gotokyo.org/kr/spot/1258/images/1258_0597_1_670x450.jpg,,,,,
725,725,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,하치오지,https://www.gotokyo.org/kr/destinations/outlying-area/hachioji/index.html,아트・박물관,하치오지시 유메미술관,https://www.gotokyo.org/kr/spot/857/index.html,https://www.gotokyo.org/en/spot/857/images/5868_1_670x450.jpg,,,,,
726,726,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,하치오지,https://www.gotokyo.org/kr/destinations/outlying-area/hachioji/index.html,아트・박물관,도쿄후지 미술관,https://www.gotokyo.org/kr/spot/488/index.html,https://www.gotokyo.org/kr/spot/488/images/488_0686_3_670x450.jpg,,,,,
727,727,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,하치오지,https://www.gotokyo.org/kr/destinations/outlying-area/hachioji/index.html,아트・박물관,히노 오토플라자,https://www.gotokyo.org/kr/spot/307/index.html,https://www.gotokyo.org/en/spot/307/images/307_3_670x450.jpg,,,,,
728,728,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,하치오지,https://www.gotokyo.org/kr/destinations/outlying-area/hachioji/index.html,아트・박물관,,https://www.gotokyo.org/kr/spot/1256/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,,,,,
729,729,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,다카오산 주변,https://www.gotokyo.org/kr/destinations/outlying-area/mt-takao-and-around/index.html,아웃도어,다카오 비지터센터,https://www.gotokyo.org/kr/spot/567/index.html,https://www.gotokyo.org/en/spot/567/images/5744_1_670x450.jpg,,,,,
730,730,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,다카오산 주변,https://www.gotokyo.org/kr/destinations/outlying-area/mt-takao-and-around/index.html,아웃도어,잇초다이라(다카오산),https://www.gotokyo.org/kr/spot/1139/index.html,https://www.gotokyo.org/en/spot/1139/images/1139_0071_1_670x450.jpg,,,,,
731,731,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,다카오산 주변,https://www.gotokyo.org/kr/destinations/outlying-area/mt-takao-and-around/index.html,아웃도어,다카오산,https://www.gotokyo.org/kr/spot/38/index.html,https://www.gotokyo.org/en/spot/38/images/38_0119_1_670x450.jpg,,,,,
732,732,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,다카오산 주변,https://www.gotokyo.org/kr/destinations/outlying-area/mt-takao-and-around/index.html,아웃도어,진바산,https://www.gotokyo.org/kr/spot/1141/index.html,https://www.gotokyo.org/kr/spot/1141/images/1141_0074_1_670x450.jpg,,,,,
733,733,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,다카오산 주변,https://www.gotokyo.org/kr/destinations/outlying-area/mt-takao-and-around/index.html,가족이 함께 즐기기,,https://www.gotokyo.org/kr/spot/252/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,,,,,
734,734,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,다카오산 주변,https://www.gotokyo.org/kr/destinations/outlying-area/mt-takao-and-around/index.html,가족이 함께 즐기기,,https://www.gotokyo.org/kr/spot/523/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,,,,,
735,735,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,다카오산 주변,https://www.gotokyo.org/kr/destinations/outlying-area/mt-takao-and-around/index.html,기타 정보,다카오산 주변 탐방,https://www.gotokyo.org/kr/story/walks-and-tours/mt-takao/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/mt-takao/images/takaosan_670x450.jpg,,,,,
736,736,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,다카오산 주변,https://www.gotokyo.org/kr/destinations/outlying-area/mt-takao-and-around/index.html,기타 정보,다카오산,https://www.gotokyo.org/kr/spot/38/index.html,https://www.gotokyo.org/en/spot/38/images/38_0119_1_670x450.jpg,,,,,
737,737,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,오쿠타마 리버 테라스,https://www.gotokyo.org/kr/spot/207/index.html,https://www.gotokyo.org/en/spot/207/images/4452_1_670x450.jpg,,,,,
738,738,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,히노톤톤 ZOO(하무라시 동물공원),https://www.gotokyo.org/kr/spot/595/index.html,https://www.gotokyo.org/en/spot/595/images/5763_1_670x450.jpg,,,,,
739,739,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,하무라 취수보,https://www.gotokyo.org/kr/spot/798/index.html,https://www.gotokyo.org/en/spot/798/images/798_0495_4_670x450.jpg,,,,,
740,740,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,나카야마노타키 폭포,https://www.gotokyo.org/kr/spot/1133/index.html,https://www.gotokyo.org/en/spot/1133/images/1133_0070_2_670x450.jpg,,,,,
741,741,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,기치조지타키 폭포,https://www.gotokyo.org/kr/spot/1132/index.html,https://www.gotokyo.org/en/spot/1132/images/1132_0069_1_670x450.jpg,,,,,
742,742,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,이치미치야마 산,https://www.gotokyo.org/kr/spot/1130/index.html,https://www.gotokyo.org/en/spot/1130/images/1130_0850_2_670x450.jpg,,,,,
743,743,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,아키가와 계곡,https://www.gotokyo.org/kr/spot/54/index.html,https://www.gotokyo.org/kr/spot/54/images/54_0135_1_670x450_1.jpg,,,,,
744,744,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,,https://www.gotokyo.org/kr/spot/800/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,,,,,
745,745,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,오쿠타마온천 모에기노유,https://www.gotokyo.org/kr/spot/456/index.html,https://www.gotokyo.org/kr/spot/456/images/456_0679_1_670x450_1.jpg,,,,,
746,746,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,도쿄도 히노하라 도민의 숲,https://www.gotokyo.org/kr/spot/270/index.html,https://www.gotokyo.org/en/spot/270/images/270_0212_4_670x450.jpg,,,,,
747,747,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,미토오타키,https://www.gotokyo.org/kr/spot/999/index.html,https://www.gotokyo.org/en/spot/999/images/999_0570_1_670x450.jpg,,,,,
748,748,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,히노하라촌 가노토 국제 송어 낚시터,https://www.gotokyo.org/kr/spot/805/index.html,https://www.gotokyo.org/en/spot/805/images/4551_1_670x450.jpg,,,,,
749,749,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,로쿠도야마 산 공원,https://www.gotokyo.org/kr/spot/391/index.html,https://www.gotokyo.org/en/spot/391/images/391_0280_3_670x450.jpg,,,,,
750,750,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,사야마이케 연못공원,https://www.gotokyo.org/kr/spot/285/index.html,https://www.gotokyo.org/kr/spot/285/images/285_0222_3_670x450.jpg,,,,,
751,751,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,우드랜드 보시,https://www.gotokyo.org/kr/spot/206/index.html,https://www.gotokyo.org/kr/spot/206/images/206_0724_1_670x450.jpg,,,,,
752,752,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,고젠야마,https://www.gotokyo.org/kr/spot/953/index.html,https://www.gotokyo.org/en/spot/953/images/953_0555_1_670x450.jpg,,,,,
753,753,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,가리요세야마 산,https://www.gotokyo.org/kr/spot/1204/index.html,https://www.gotokyo.org/en/spot/1204/images/1204_0892_1_670x450.jpg,,,,,
754,754,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,,https://www.gotokyo.org/kr/spot/955/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,,,,,
755,755,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,,https://www.gotokyo.org/kr/spot/1215/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,,,,,
756,756,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,오다케산,https://www.gotokyo.org/kr/spot/926/index.html,https://www.gotokyo.org/en/spot/926/images/926_0540_5_670x450.jpg,,,,,
757,757,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,가노토이와,https://www.gotokyo.org/kr/spot/471/index.html,https://www.gotokyo.org/en/spot/471/images/471_0331_4_670x450.jpg,,,,,
758,758,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,육첩병풍바위,https://www.gotokyo.org/kr/spot/1206/index.html,https://www.gotokyo.org/kr/spot/1206/images/1206_0884_1_670x450.jpg,,,,,
759,759,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,우스키야마 산,https://www.gotokyo.org/kr/spot/1131/index.html,https://www.gotokyo.org/en/spot/1131/images/1131_0851_1_670x450.jpg,,,,,
760,760,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,홋사와 폭포,https://www.gotokyo.org/kr/spot/806/index.html,https://www.gotokyo.org/en/spot/806/images/806_0497_3_670x450.jpg,,,,,
761,761,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,도쿄도 오쿠다마 비지터센터,https://www.gotokyo.org/kr/spot/314/index.html,https://www.gotokyo.org/kr/spot/314/images/314_0653_1_670x450.jpg,,,,,
762,762,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,마즈카리야마 산,https://www.gotokyo.org/kr/spot/1205/index.html,https://www.gotokyo.org/en/spot/1205/images/1205_0883_1_670x450.jpg,,,,,
763,763,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,이시부네바시,https://www.gotokyo.org/kr/spot/698/index.html,https://www.gotokyo.org/kr/spot/698/images/698_0453_1_670x450.jpg,,,,,
764,764,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,,https://www.gotokyo.org/kr/spot/1017/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,,,,,
765,765,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,호니타야마 산,https://www.gotokyo.org/kr/spot/954/index.html,https://www.gotokyo.org/kr/spot/954/images/954_0556_1_670x450.jpg,,,,,
766,766,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,미타케산 록 가든,https://www.gotokyo.org/kr/spot/602/index.html,https://www.gotokyo.org/kr/spot/602/images/602_0399_5_670x450.jpg,,,,,
767,767,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,구모도리야마 산,https://www.gotokyo.org/kr/spot/528/index.html,https://www.gotokyo.org/kr/spot/528/images/528_0694_1_670x450.jpg,,,,,
768,768,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,닛파라 계곡,https://www.gotokyo.org/kr/spot/529/index.html,https://www.gotokyo.org/kr/spot/529/images/529_0695_9_670x450.jpg,,,,,
769,769,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,소가쿠 계곡,https://www.gotokyo.org/kr/spot/530/index.html,https://www.gotokyo.org/kr/spot/530/images/530_0696_1_670x450.jpg,,,,,
770,770,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,우나사와의 3폭포,https://www.gotokyo.org/kr/spot/531/index.html,https://www.gotokyo.org/kr/spot/531/images/531_0371_1_670x450.jpg,,,,,
771,771,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,햐쿠히로노타키 폭포,https://www.gotokyo.org/kr/spot/532/index.html,https://www.gotokyo.org/kr/spot/532/images/532_0372_1_670x450.jpg,,,,,
772,772,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,보노오레야마 산,https://www.gotokyo.org/kr/spot/533/index.html,https://www.gotokyo.org/en/spot/533/images/533_0373_2_670x450.jpg,,,,,
773,773,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,닛파라 종유동,https://www.gotokyo.org/kr/spot/525/index.html,https://www.gotokyo.org/kr/spot/525/images/525_0368_2_670x450.jpg,,,,,
774,774,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,하토노스 계곡,https://www.gotokyo.org/kr/spot/526/index.html,https://www.gotokyo.org/kr/spot/526/images/526_0369_2_670x450.jpg,,,,,
775,775,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,미토산,https://www.gotokyo.org/kr/spot/527/index.html,https://www.gotokyo.org/en/spot/527/images/527_0370_1_670x450.jpg,,,,,
776,776,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,오쿠타마 삼림테라피,https://www.gotokyo.org/kr/spot/463/index.html,https://www.gotokyo.org/en/spot/463/images/463_0326_4_670x450.jpg,,,,,
777,777,외곽지역,https://www.gotokyo.org/kr/destinations/outlying-area/index.html,오쿠타마 주변,https://www.gotokyo.org/kr/destinations/outlying-area/okutama-and-around/index.html,아웃도어,아키카와바시 하천공원 바비큐랜드,https://www.gotokyo.org/kr/spot/403/index.html,https://www.gotokyo.org/kr/spot/403/images/5222_1_670x450.jpg,,,,,
